,Name,Price,Brand,Review counts,Review score,Product status,Company name,Link,Inches,Inches Type,Ratio Inches/€
15,"ZBook 14u G5 i5-7300U - 16GB - 256GB-SSD - 14""FHD - COA [Reacondicionado Grado B]",561.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/workstation/2355713-hp-zbook-14u-g5-i5-7300u-16gb-256gb-ssd-14-fhd-coa-reacondicionado-grado-b.html,14.0,Inch1,0.024955436720142603
16,"P2422HE C2422HE 23,8"" 16:9 QHD IPS Conferencing Monitor(1920x1080)HA - SW - TI - HDMI - DP - RJ45 - USB-C - VESA [Nuevo]",391.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2349779-dell-p2422he-c2422he-238-169-qhd-ips-conferencing-monitor1920x1080ha-sw-ti-hdmi-dp-rj45-usb-c-vesa-nuevo.html,23.8,Inch1,0.06086956521739131
17,"UltraSharp U3219Q 32"" 4K IPS Monitor Black - Silver(3840x2160)HA - TI - SW - HDMI - DP - USB-C",854.72,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2321694-842-dell-ultrasharp-u3219q-32-4k-ips-monitor-black-silver3840x2160ha-ti-sw-hdmi-dp-usb-c-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,32.0,Inch2,0.037439161362785474
18,"P2418HT 23,8"" IPS Touch Monitor, Black(1920x1080)HA - TI - SW - VGA - HDMI - DP [Nuevo]",373.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2236275-dell-dell-p2418ht-238-ips-touch-monitor-black1920x1080ha-ti-sw-vga-hdmi-dp-nuevo.html,23.8,Inch1,0.06380697050938337
19,DELL P2723D P2423D 23.8'' QHD 16:9 IPS Monitor Black(2560x1440)HA - TI - SW - - HDMI - DP - USB - VESA [Nuevo],343.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2363766-dell-dell-p2723d-p2423d-238-qhd-169-ips-monitor-black2560x1440ha-ti-sw-hdmi-dp-usb-vesa-nuevo.html,23.8,Inch1,0.06938775510204082
20,"P24q G4 23.8"" QHD IPS 16:9 LED Monitor Black(2560x1440) - HA - TI - SW - PI - VGA - HDMI - VESA [Nuevo]",266.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2339301-hp-p24q-g4-238-qhd-ips-169-led-monitor-black2560x1440-ha-ti-sw-pi-vga-hdmi-vesa-nuevo.html,23.8,Inch1,0.08947368421052632
21,"DELL P3222QE 32"" IPS 4K USB-C Display Black(3840x2160)HA - TI - SW - DP - HDMI - USB-C - RJ45 - USB Hub",615.62,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2351883-2792-dell-dell-p3222qe-32-ips-4k-usb-c-display-black3840x2160ha-ti-sw-dp-hdmi-usb-c-rj45-usb-hub-nuevo.html#/5-grado-nuevo,32.0,Inch2,0.05198011760501608
22,"E22 G4 21.5"" IPS FHD 16:9 Monitor Black - Silver(1920x1080) - HA - TI - SW - PI - VGA - DP - HDMI - VESA [Nuevo]",224.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2339304-hp-hpinc-e22-g4-215-ips-fhd-169-monitor-black-silver1920x1080-ha-ti-sw-pi-vga-dp-hdmi-vesa-nuevo.html,21.5,Inch1,0.09598214285714286
23,"HPINC Z24u G3 24"" LED IPS 16:10 WUXGA Monitor Silver(1920x1200) - HA - TI - SW - PI - 2xDP - HDMI - USB-C - VESA",417.62,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2352583-2896-hp-hpinc-z24u-g3-24-led-ips-1610-wuxga-monitor-silver1920x1200-ha-ti-sw-pi-2xdp-hdmi-usb-c-vesa-nuevo.html#/5-grado-nuevo,24.0,Inch1,0.05746851204444232
24,DELL P2423DE 23.8'' QHD 16:9 IPS USB-C Monitor Black(2560x1440)HA - TI - SW - HDMI - DP - RJ45 - USB-C - VESA [Nuevo],373.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2362214-dell-dell-p2423de-238-qhd-169-ips-usb-c-monitor-black2560x1440ha-ti-sw-hdmi-dp-rj45-usb-c-vesa-nuevo.html,23.8,Inch1,0.06380697050938337
25,"E24q G4 23.8"" IPS QHD 16:9 Monitor Black - Silver(2560x1440) - HA - TI - SW - PI - VGA - HDMI - DP - VESA",300.83,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2336190-1467-hp-hpinc-e24q-g4-238-ips-qhd-169-monitor-black-silver2560x1440-ha-ti-sw-pi-vga-hdmi-dp-vesa-nuevo.html#/5-grado-nuevo,23.8,Inch1,0.0791144500216069
26,"Z27q G3 27"" LED IPS 16:9 Quad HD Monitor Silver(2560x1440) - HA - TI - SW - PI - 2xDP - HDMI - USB Hub - VESA",473.41,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2340210-1786-hp-hpinc-z27q-g3-27-led-ips-169-quad-hd-monitor-silver2560x1440-ha-ti-sw-pi-2xdp-hdmi-usb-hub-vesa-nuevo-195122261146.html#/5-grado-nuevo,27.0,Inch3,0.05703301577913436
27,"HPINC E27m G4 27"" QHD USB-C Conferencing Monitor2560x1440 - HA - TI - SW - PI - USB-C - HDMI - DP - CAM - Speaker [Nuevo]",540.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2360155-hp-hpinc-e27m-g4-27-qhd-usb-c-conferencing-monitor2560x1440-ha-ti-sw-pi-usb-c-hdmi-dp-cam-speaker-nuevo.html,27.0,Inch3,0.05
28,"Z24n G3 24"" WUXGA IPS 16:10 Monitor Silver(1920x1200)HA - TI - PI - 2xDP - HDMI - USB HUB - VESA",401.94,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2340208-1783-hp-hpinc-z24n-g3-24-wuxga-ips-1610-monitor-silver1920x1200ha-ti-pi-2xdp-hdmi-usb-hub-vesa-nuevo-195122260668.html#/5-grado-nuevo,24.0,Inch1,0.059710404537990744
29,"Z25xs G3 25"" LED IPS 16:9 Quad HD Monitor Silver(2560x1440) - HA - TI - SW - PI - 2xDP - HDMI - USB-C - VESA",616.83,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2346485-2232-hp-hpinc-z25xs-g3-25-led-ips-169-quad-hd-monitor-silver2560x1440-ha-ti-sw-pi-2xdp-hdmi-usb-c-vesa-nuevo-0195122232238.html#/5-grado-nuevo,25.0,Inch1,0.04052980561905225
30,LENOVO ThinkVision P27q-20 27''QHD IPS Monitor Black(2560x1440) - HA - TI - SW - DP - HDMI - USB [Nuevo],405.0,LENOVO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2354439-lenovo-lenovo-thinkvision-p27q-20-27qhd-ips-monitor-black2560x1440-ha-ti-sw-dp-hdmi-usb-nuevo-0193638970552.html,27.0,Inch3,0.06666666666666667
31,"UltraSharp U3223QE 32"" 16:9 4K USB-C Hub Monitor Black(3840x2160) - HA - TI - SW - PI - HDMI - DP - RJ-45 - USB-C - VESA [N",956.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2363835-dell-ultrasharp-u3223qe-32-169-4k-usb-c-hub-monitor-black3840x2160-ha-ti-sw-pi-hdmi-dp-rj-45-usb-c-vesa-nuevo.html,32.0,Inch2,0.03347280334728033
32,"Professional P2714H 27"" IPS Monitor Black(1920x1080)HA - TI - SW - PI - VGA - DVI - DP",196.51,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2188940-68-dell-dell-professional-p2714h-27-ips-monitor-black1920x1080ha-ti-sw-pi-vga-dvi-dp-reacondicionado-grado-a.html#/2-grado-reacondicionado_grado_a,27.0,Inch3,0.13739758790901227
33,"C3422WE Curved 34"" Conferencing Monitor 21:9 Black(3440x1440)HA - TI - SW - 2xHDMI - 2xDP - USB-C - RJ45",802.41,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2344098-2027-dell-dell-c3422we-curved-34-conferencing-monitor-219-black3440x1440ha-ti-sw-2xhdmi-2xdp-usb-c-rj45-nuevo.html#/5-grado-nuevo,34.0,Inch2,0.04237235328572675
34,"Z27u G3 27"" LED IPS 16:9 Quad HD Monitor Silver(2560x1440) - HA - TI - SW - PI - 2xDP - HDMI - USB-C - VESA",536.98,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2344142-2040-hp-hpinc-z27u-g3-27-led-ips-169-quad-hd-monitor-silver2560x1440-ha-ti-sw-pi-2xdp-hdmi-usb-c-vesa-nuevo.html#/5-grado-nuevo,27.0,Inch3,0.0502812022794145
35,"DELL P3222QE P3223DE 32"" IPS QHD USB-C Display Black(2560x1440)HA - TI - SW - DP - HDMI - USB-C - USB Hub",533.21,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2365763-4505-dell-dell-p3222qe-p3223de-32-ips-qhd-usb-c-display-black2560x1440ha-ti-sw-dp-hdmi-usb-c-usb-hub-nuevo.html#/5-grado-nuevo,32.0,Inch2,0.0600138782093359
36,"P1913S 19"" TFT Monitor Black(1280x1024) - HA - TI - SW - VGA - DVI-D - DP - HDCP - VESA [Nuevo]",93.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2182440-dell-dell-p1913s-19-tft-monitor-black1280x1024-ha-ti-sw-vga-dvi-d-dp-hdcp-vesa-nuevo.html,19.0,Inch1,0.20430107526881722
37,"P22v G4 21.5"" 16:9 FHD IPS Monitor Black(1920x1080)VGA - HDMI",206.04,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2331198-1179-hp-hpinc-p22v-g4-215-169-fhd-ips-monitor-black1920x1080vga-hdmi-nuevo.html#/5-grado-nuevo,21.5,Inch1,0.10434867016113376
38,"Elo Touch Solutions 4343L 43"" wide LCD Open Frame",1077.29,ELO,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2359134-3602-elo-elo-touch-solutions-4343l-43-wide-lcd-open-frame-nuevo.html#/5-grado-nuevo,43.0,Inch3,0.03991497182745593
39,"43UN700-B 42.5"" UHD Black3840x2160 - HDMI - 4xDP - VESA [Demo]",657.0,LG,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2351366-lg-43un700-b-425-uhd-black3840x2160-hdmi-4xdp-vesa-demo.html,42.5,Inch3,0.06468797564687975
40,"E243 E243d 24"" LED Backlit IPS 16:9 Monitor with Dock(1920x1080) - HA - TI - SW - PI - VGA - HDMI - DP - VESA [Demo]",341.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2286311-hp-hpinc-e243-e243d-24-led-backlit-ips-169-monitor-with-dock1920x1080-ha-ti-sw-pi-vga-hdmi-dp-vesa-demo.html,24.0,Inch1,0.07038123167155426
41,"DELL U2422HE 24"" FHD IPS 16:9 USB-C Monitor(1920x1080)HA - TI - SW - HDMI - DP - USB-C - RJ45",418.52,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2356525-3364-dell-dell-u2422he-24-fhd-ips-169-usb-c-monitor1920x1080ha-ti-sw-hdmi-dp-usb-c-rj45-nuevo.html#/5-grado-nuevo,24.0,Inch1,0.057344929752461055
42,"IIYAMA ProLite X3291HS 32""LED - 1920x1080 FHD - HDMI - DVI-DVGA [Demo]",258.0,IIYAMA,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2347695-iiyama-iiyama-prolite-x3291hs-32-led-1920x1080-fhd-hdmi-dvi-dvga-demo.html,32.0,Inch2,0.12403100775193798
43,"P2721Q 27"" 16:9 4K IPS USB-C Monitor Black(3840x2160) - HA - TI - SW - PI - HDMI - DP - USB-C - VESA [Nuevo]",519.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2347139-dell-dell-p2721q-27-169-4k-ips-usb-c-monitor-black3840x2160-ha-ti-sw-pi-hdmi-dp-usb-c-vesa-nuevo-5397184409466.html,27.0,Inch3,0.05202312138728324
44,"P22h G4 21.5"" FHD IPS Monitor Black(1920x1080)HA - TI - VGA - HDMI - DP - VESA - speakers [Demo]",168.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2339300-hp-hpinc-p22h-g4-215-fhd-ips-monitor-black1920x1080ha-ti-vga-hdmi-dp-vesa-speakers-demo.html,21.5,Inch1,0.12797619047619047
45,"E14 G4 14"" FHD IPS Portable Monitor(1920x1080) - TI - USB-C [Demo]",297.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2338697-hp-e14-g4-14-fhd-ips-portable-monitor1920x1080-ti-usb-c-demo-0195122635008.html,14.0,Inch1,0.04713804713804714
46,"P2418HT P2418HZ 24"" FHD Monitor Black(1920x1080) - HA - SW - TI - PI - DP - VGA - HDMI - VESA - USB 3.0 [Reacondiciona",179.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2250319-dell-dell-p2418ht-p2418hz-24-fhd-monitor-black1920x1080-ha-sw-ti-pi-dp-vga-hdmi-vesa-usb-30-reacondicionado-grado-a.html,24.0,Inch1,0.1340782122905028
47,"P2214H 21.5"" Widescreen LED Monitor, (1920x1080) VGA, DVI-D, DisplayPort, VESA [Reacondicionado Grado A]",95.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000858-dell-p2214h-215-widescreen-led-monitor-1920x1080-vga-dvi-d-displayport-vesa-reacondicionado-grado-a.html,21.5,Inch1,0.22631578947368422
48,"P2213 22""HD, Widescreen (1680x1050) LED, VGA, DVI, DisplayPort, Black [Reacondicionado Grado A]",89.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000857-dell-p2213-22-hd-widescreen-1680x1050-led-vga-dvi-displayport-black-reacondicionado-grado-a.html,22.0,Inch1,0.24719101123595505
49,"P2217H, 22""FHD, VGA, HDMI, DisplayPort, USB 3.0 [Nuevo]",129.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000836-dell-p2217h-22-fhd-vga-hdmi-displayport-usb-30-nuevo.html,22.0,Inch1,0.17054263565891473
50,"P2014Ht 19.5""HD+, WIDESCREEN, LED, 1600x900, 16:9, 60Hz [Reacondicionado Grado A+]",85.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000765-dell-p2014ht-195-hd-widescreen-led-1600x900-169-60hz-reacondicionado-grado-a.html,19.5,Inch1,0.22941176470588234
51,"P2016, 20""WXGA+, LED, 1440x900 16:10, 2x USB 2.0, 1x DisplayPort, 1x VGA [Reacondicionado Grado A+]",85.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000764-dell-p2016-20-wxga-led-1440x900-1610-2x-usb-20-1x-displayport-1x-vga-reacondicionado-grado-a.html,20.0,Inch1,0.23529411764705882
52,"Z24n G3, 24"" WUXGA IPS, 1920x1200, 16:10, HDMI, USB, 2x DisplayPort, Silver [Demo]",299.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000528-hp-z24n-g3-24-wuxga-ips-1920x1200-1610-hdmi-usb-2x-displayport-silver-demo.html,24.0,Inch1,0.0802675585284281
53,"P2417H 24""FHD, 1920x1080, VGA, DisplayPort, HDMI, USB 2.0, USB 3.0 [Reacondicionado Grado A]",129.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000384-dell-p2417h-24-fhd-1920x1080-vga-displayport-hdmi-usb-20-usb-30-reacondicionado-grado-a.html,24.0,Inch1,0.18604651162790697
54,"Z24n G2, 24"" FHD, Full HD, DisplayPort, USB3.0, HDMI [Reacondicionado Grado A+]",280.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000257-hp-z24n-g2-24-fhd-full-hd-displayport-usb30-hdmi-reacondicionado-grado-a.html,24.0,Inch1,0.08571428571428572
55,"HPINC Healthcare Edition HC241 24"" LED Monitor White(1920x1200) - VGA - HDMI - DP - HDCP - USB-A - VESA - Speakers [Demo]",434.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2357402-hp-hpinc-healthcare-edition-hc241-24-led-monitor-white1920x1200-vga-hdmi-dp-hdcp-usb-a-vesa-speakers-demo-0192018860575.html,24.0,Inch1,0.055299539170506916
56,"P2722H 27"" FHD IPS 16:9 Monitor BLACK(1920X1080)HA - SW - PI - VGA - DP - HDMI - USB - VESA [Nuevo]",301.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2356180-dell-p2722h-27-fhd-ips-169-monitor-black1920x1080ha-sw-pi-vga-dp-hdmi-usb-vesa-nuevo.html,27.0,Inch3,0.08970099667774087
57,"P3221D 32"" IPS QHD USB-C Display Black(2560x1440)HA - TI - SW - DP - HDMI - USB-C - USB Hub",547.18,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2352336-2859-dell-p3221d-32-ips-qhd-usb-c-display-black2560x1440ha-ti-sw-dp-hdmi-usb-c-rj45-usb-hub-nuevo.html#/5-grado-nuevo,32.0,Inch2,0.05848166965166856
58,"Z27 27"" 4K UHD LED Monitor Black(3840x2160) - HA - TI - SW - PI - HDMI - DP - USB-C - VESA [Demo]",684.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2280273-hp-hpinc-z27-27-4k-uhd-led-monitor-black3840x2160-ha-ti-sw-pi-hdmi-dp-usb-c-vesa-demo.html,27.0,Inch3,0.039473684210526314
59,"Z30i 30"" LED Backlit IPS 16:10 Monitor Black(2560x1600) - HA - PI - TI - SW - VGA - DVI-D - DP - HDMI - VESA [Nuevo]",711.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/2249181-hp-hpinc-z30i-30-led-backlit-ips-1610-monitor-black2560x1600-ha-pi-ti-sw-vga-dvi-d-dp-hdmi-vesa-nuevo.html,30.0,Inch2,0.04219409282700422
60,"P2214H 21.5"" Widescreen LED (1920x1080), HA, TI, SW, PI, VGA, DVI-D, DisplayPort, VESA [Reacondicionado Grado A]",95.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000901-dell-p2214h-215-widescreen-led-1920x1080-ha-ti-sw-pi-vga-dvi-d-displayport-vesa-reacondicionado-grado-a.html,21.5,Inch1,0.22631578947368422
61,"P2214H 21.5"" Widescreen LED (1920x1080), HA, TI, SW, PI, VGA, DVI-D, DisplayPort, VESA [Reacondicionado Grado A]",95.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000900-dell-p2214h-215-widescreen-led-1920x1080-ha-ti-sw-pi-vga-dvi-d-displayport-vesa-reacondicionado-grado-a.html,21.5,Inch1,0.22631578947368422
62,"P2214H 21.5"" Widescreen LED (1920x1080), HA, TI, SW, PI, VGA, DVI-D, DisplayPort, VESA [Reacondicionado Grado A]",95.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000899-dell-p2214h-215-widescreen-led-1920x1080-ha-ti-sw-pi-vga-dvi-d-displayport-vesa-reacondicionado-grado-a.html,21.5,Inch1,0.22631578947368422
63,"P2214H 21.5"" Widescreen LED (1920x1080), HA, TI, SW, PI, VGA, DVI-D, DisplayPort, VESA [Reacondicionado Grado A]",95.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000898-dell-p2214h-215-widescreen-led-1920x1080-ha-ti-sw-pi-vga-dvi-d-displayport-vesa-reacondicionado-grado-a.html,21.5,Inch1,0.22631578947368422
64,"P2214H 21.5"" Widescreen LED (1920x1080), HA, TI, SW, PI, VGA, DVI-D, DisplayPort, VESA [Reacondicionado Grado A]",95.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000897-dell-p2214h-215-widescreen-led-1920x1080-ha-ti-sw-pi-vga-dvi-d-displayport-vesa-reacondicionado-grado-a.html,21.5,Inch1,0.22631578947368422
65,"UltraSharp U2311H, 23""FHD 1920x1080, WIDESCREEN LED [Reacondicionado Grado A]",95.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000856-dell-ultrasharp-u2311h-23-fhd-1920x1080-widescreen-led-reacondicionado-grado-a.html,23.0,Inch1,0.24210526315789474
66,"P2319H 23"" LED IPS FullHD 1920x1080, DisplayPort, VGA, USB 3.0 [Reacondicionado Grado A]",119.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000854-dell-p2319h-23-led-ips-fullhd-1920x1080-displayport-vga-usb-30-reacondicionado-grado-a.html,23.0,Inch1,0.19327731092436976
67,"P2016, 20""WXGA+, LED, 1440x900 16:10, 2x USB 2.0, 1x DisplayPort, 1x VGA [Reacondicionado Grado A+]",85.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000762-dell-p2016-20-wxga-led-1440x900-1610-2x-usb-20-1x-displayport-1x-vga-reacondicionado-grado-a.html,20.0,Inch1,0.23529411764705882
68,"P2210F 22""HD, 1680x1050 [Reacondicionado Grado B]",85.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000726-dell-p2210f-22-hd-1680x1050-reacondicionado-grado-b.html,22.0,Inch1,0.25882352941176473
69,"Z24i 24"", LED IPS 1920x1200 16:10 8ms, VGA, DVI-D, DisplayPort, USB 2.0 [Reacondicionado Grado B]",129.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000725-hp-z24i-24--led-ips-1920x1200-1610-8ms-vga-dvi-d-displayport-usb-20-reacondicionado-grado-b.html,24.0,Inch1,0.18604651162790697
70,"P2210F 22""FHD LED 1680x1050, DVI, VGA [Reacondicionado Grado A]",85.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000612-dell-p2210f-22-fhd-led-1680x1050-dvi-vga-reacondicionado-grado-a.html,22.0,Inch1,0.25882352941176473
71,"P2312HT 23""""FHD, FullHD 1920x1080 16:9 LCD, VGA, DVI-D, USB [Reacondicionado Grado B]",95.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000466-dell-p2312ht-23-fhd-fullhd-1920x1080-169-lcd-vga-dvi-d-usb-reacondicionado-grado-b.html,23.0,Inch1,0.24210526315789474
72,"Ultrasharp P2414Hb 24""FHD, IPS Panorámico 1920x1080 16:9 60Hz, DVI-D, VGA, DisplayPort [Reacondicionado Grado A]",119.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000413-dell-ultrasharp-p2414hb-24-fhd-ips-panormico-1920x1080-169-60hz-dvi-d-vga-displayport-reacondicionado-grado-a.html,24.0,Inch1,0.20168067226890757
73,"P2417Hb 24""FHD IPS LCD, 1920x1080 60Hz 6ms, DVI, VGA, DisplayPort, HDMI [Reacondicionado Grado A]",129.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000412-dell-p2417hb-24-fhd-ips-lcd-1920x1080-60hz-6ms-dvi-vga-displayport-hdmi-reacondicionado-grado-a.html,24.0,Inch1,0.18604651162790697
74,"P2317H 23"" LED IPS 1920x1080 16:9 6ms MONITOR BLACK [Reacondicionado Grado A]",115.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000368-dell-p2317h-23-led-ips-1920x1080-169-6ms-monitor-black-reacondicionado-grado-a.html,23.0,Inch1,0.2
75,"P2214H 21.5"" Widescreen LED (1920x1080), HA, TI, SW, PI, VGA, DVI-D, DisplayPort, VESA [Reacondicionado Grado A]",85.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000361-dell-p2214h-215-widescreen-led-1920x1080-ha-ti-sw-pi-vga-dvi-d-displayport-vesa-reacondicionado-grado-a.html,21.5,Inch1,0.2529411764705882
76,"P2214H 21.5"" Widescreen LED (1920x1080), HA, TI, SW, PI, VGA, DVI-D, DisplayPort, VESA [Reacondicionado Grado B]",75.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000360-dell-p2214h-215-widescreen-led-1920x1080-ha-ti-sw-pi-vga-dvi-d-displayport-vesa-reacondicionado-grado-b.html,21.5,Inch1,0.2866666666666667
77,"P2312Ht, 23""FHD, Full HD 1920x1080, Puertos DVI-I, VGA, USB 2.0 [Reacondicionado Grado A]",85.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000325-dell-p2312ht-23-fhd-full-hd-1920x1080-puertos-dvi-i-vga-usb-20-reacondicionado-grado-a.html,23.0,Inch1,0.27058823529411763
78,"2314Ht 23"" FULL HD LED 1920x1080 60Hz, VGA, DisplayPort, DVI-D, USB [Reacondicionado Grado A]",90.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000280-dell-2314ht-23-full-hd-led-1920x1080-60hz-vga-displayport-dvi-d-usb-reacondicionado-grado-a.html,23.0,Inch1,0.25555555555555554
79,"Compaq LA2306X, 23"" LED Full HD, DVI, VGA, USB 2.0 [Reacondicionado Grado B]",89.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000261-hp-compaq-la2306x-23-led-full-hd-dvi-vga-usb-20-reacondicionado-grado-b.html,23.0,Inch1,0.25842696629213485
80,"E344c 34"" 3440x1440 WQHD Curvo, VGA, USB, DisplayPort, DVI, HDMI, Plata [Reacondicionado Grado A+]",499.0,HP,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000259-hp-e344c-34-3440x1440-wqhd-curvo-vga-usb-displayport-dvi-hdmi-plata-reacondicionado-grado-a.html,34.0,Inch2,0.06813627254509018
81,"P2714H, 27"" FHD 1920x1080 60Hz, IPS, VGA, DisplayPort, DVI-D, USB, Black [Reacondicionado Grado A]",149.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000254-dell-p2714h-27-fhd-1920x1080-60hz-ips-vga-displayport-dvi-d-usb-black-reacondicionado-grado-a.html,27.0,Inch3,0.18120805369127516
82,"2314HC 23"" FULL HD LED 1920x1080 60Hz, VGA, DisplayPort, DVI-D, USB [Reacondicionado Grado A]",90.0,DELL,0,0.0,Refurbished,Segunda Mano PC,https://www.segundamanopc.com/es/monitores/4000233-dell-2314hc-23-full-hd-led-1920x1080-60hz-vga-displayport-dvi-d-usb-reacondicionado-grado-a.html,23.0,Inch1,0.25555555555555554
